text;polarity
RT @AndrsJacf: Banco Bci y falabella en huelga, no acceden a las peticiones de los trabajadores, en circunstancias, que sus utilidades s…;-1
@congrioman41 Hola, en https://t.co/Fr5zzfDhBk … …, encontrarás información actualizada de las oficinas que están operativas y su horario.;0
@Falabella_Chile puros dolores de cabeza, sus politicas no son habiles, ni descuento hacen ,que lata!;-1
Como sindicato damos el apoyo a los compañeros del @sindicatobci y a Sindicato Banco Falabella adelante con sus demandas abrazo fraterno!;1
@FalabellaAyuda un verdadero desastre hace un mes compre una cama y aun no llega FALABELLA cero solucion nadie sabe que pasa puro peloteo;-1
Para el más pequeño de la casa tenemos la Goliat Wascar. #bicicleta Puedes comprarla aquí ➡ https://t.co/YC8xvOOe8Y https://t.co/6jcuR5BUbC;0
#CuenteUnCahuinTuitero Banco Falabella no funciona 😱😭😭😭 y es fin de mes 😩😩;-1
@elneco @SERNAC @Falabella_Chile @biobio hoy les pedí q me devolvieran la plata y NO quisieron hasta encontrar respuesta. #VentaEngañosa;-1
@FalabellaAyuda este es el servicio online de falabella, cobran indebidamente y luego no responden. Solo respuestas al aire, cero solucion!!;-1
RT @Sindical_cl: NOTICIA: Banco Falabella en huelga: “Somos 986 familias reclamando por lo justo” https://t.co/oJSRTSkoE9 https://t.co/goVM…;-1
RT @monaCalamaro: banco BCI y Falabella en huelga #huelgabci #huelgafalabella https://t.co/CYBE9wNZF9;-1
Trabajadores del Banco Falabella adhieren a paro nacional | La Prensa Austral. Se llama huelga, no paro... https://t.co/47JymTj2hy;-1
Mañana en #Paro Banco Falabella Transantiago Aguante Chilenos.!! https://t.co/ZDqSKkIcS0;-1
@Banco_Falabella si es que me acabo de dar cuenta que no registró suma de puntos, ni por compras o pagos y llevo la tarjeta hace dos meses.-;-1
RT @fedebillie: Hay un Falabella a 650 metros del McDonald's del Obelisco.;0
La noche está hermosa para saquear un Falabella chileno;-1
RT @Unico_rnio: — ¿Y es muy gay?. — Pues, trabaja en Falabella.;-1
RT @Dangroovee: Que verguenza leer que los trabajadores de @Banco_Falabella estan en huelga, si fueran una buena empresa no pasaria eso o s…;-1
RT @Sindical_cl: NOTICIA: Banco Falabella en huelga: “Somos 986 familias reclamando por lo justo” https://t.co/oJSRTSkoE9 https://t.co/Dy4k…;-1
No olvidar que con la RedCompra Banco Falabella también es un 40% de descuento (cc @DescuentosRata) https://t.co/LOv1a3REgR;0
RT @hmcfstilorock: Todo mi apoyo a trabajadores @BancoBci @sindicatobci y a los trabajadores del Banco Falabella que están en huelga, por…;1
RT @swettmlizamaa: Uno de los primeros endeudados en la tienda Falabella de calle Ahumada 78 de Santiago, febrero de 1910. https://t.co/F5N…;-1
Duro golpe a Greenpeace: 109 premios Nobel le pidieron detener campaña contra alimentos transgénicos https://t.co/znJllrz3KO;0
Y quien te dijo a ti ignorante que Blanco Encalada fue primer presidente. Chanta....;-1
"Es cierto Claudio, te entiendo a veces nos ocupamos mucho en lo que pasa fuera de Chile , teniendo tremendos problemas como el que tu planteas; eso fue una estafa legal instrumentalizada en el gobierno del ciudadano Ricardo Lagos Escobar, porque se uso a la CORFO como pantalla y tu ibas porque te hicieron creer que eran creditos blandos y despues te dabas cuenta que los intereses eran mas altos que un credito normal, pero ya era demasiado tarde.! Y este sujeto quiere ser presidente de nuevo.!";-1
RT @conectica: 109 premios Nobel critican a Greenpeace por su bloqueo a los transgénicos https://t.co/Sv16ZgkKlG https://t.co/pEmpUsoSZt;-1
La ciencia lo Explica ¿Los Alimentos Transgénicos son Sanos? - https://t.co/mNAAh3E7VO;0
Nuevo SI a los #transgénicos. Leé a los Premios Nobel en https://t.co/CXDekkzugA #transgenicos20años #Greenpeace https://t.co/hJ4hbruLLS;1
RT @cristobalrojas: Penal no cobrado y expulsado.. DOCTOR SERGIO JADUE, MUERTOS DE HAMBRE;-1
@PlataSaplata Los precios los consultas directamente con los operadores y distribuidores o en nuestra tienda online https://t.co/peWX0wLjrI;0
@biobio ¡Los Sindicatos de Falabella se encuentran Santiago Centro en Ahumada Protestando por sus derechos! RT;0
@Seg_Falabella muchas gracias 😊;1
@Falabella_Chile no es posible que haga una compra el 01-06 por internet y hoy no han despachado y no den repuestas @lbusti01 @SERNAC;-1
HUELGA NACIONAL DE TRABAJADORES DEL BANCO FALABELLA;-1
@FalabellaAyuda @Falabella_Chile una solución! Sino llegó ayer necesito que llegue hoy, como pueden ser tan incompetentes y no dar solución;-1
Que lindo los regalos :') ♡;1
@Buucruz @Falabella_Chile jajaj a mi me llamaron por 620 pesos.;0
@Falabella_Chile @FalabellaAyuda @CMRchile @CMRayudacl QUERIAN Q ME CAMBIARA DE VISA A CMR ELITE? CAGARON POR WEONES. PERDIERON UN CLIENTE!!;-1
@SERNAC hice una compra x internet en falabella y ya llevan 24 días sin traérmelo. Se excusan en que hay problemas de despacho. Q puedo hace;-1
Gente pequeña hermosa caminando por la ciudad 😍 @ Palacio Falabella - Municipalidad de Providencia https://t.co/uHJT4UfAd3;1
OMG!!! Ya vieron los precios de Falabella para los productos de Benefit, están superrrrr económicos. https://t.co/pwKEVqN5y2;1
@Banco_Falabella buenos días, tengo un problema con la consulta por Internet, me indica que no tengo productos con uds, pero tengo cta vista;0
Diría cosas peyorativas patrioteras de Chile pero estoy viendo unas máquinas de café de la concha de su madre en Falabella, todo muy lindo.;1
@agustinazegers lo encontré en falabella!!!1 recorrí todo meiggs jaja;0
@SirLurex es que Falabella la lleva poh Pedro Esteban;1
RT @Setaebna: Minera removió material arqueológico de 7 mil años para construcción de relave en #Chile @akelagris @FreirinaConcien https://…;-1
#laplagadelapiel y estos no han visto nunca una princesa desmayada... Bueno sería como ver a luksic atendiendose por fonasa y en un CESFAM;-1
McDonald esta seguro que su comida plastica no es alta en sodio, no tiene calorias, no es alta en grasas saturadas ...de hecho estan seguros que ni siquiera es comida;0
Lo unico no saludable en este pais, es la cajita feliz de la Moneda con el premio de Bachelet.;1
¡El #Hipócrita #news está disponible! https://t.co/IYfXD14Pbv #Gracias a @yott17 @avefenix242 @Stop_Monsanto;1
109 premios Nobel critican a Greenpeace por su bloqueo a los transgénicos https://t.co/pR3l9MOQMb vía @conectica;-1
Presidente @ricardo_mewes participa de XI Cumbre de la Alianza del Pacífico en Frutillar, Región de Los Lagos https://t.co/RR92ioYEjw;0
Que pestilencia estos estan mas desunidos que unidos La derecha deshunida seguro que sera vencida La UDI trapeando con sus nana RN .Estos UDI son matones mafiosos y corruptos Quieren al ladron del banco talca de presidente y este esta sumido en el excremento junto a la mitad de sus ministros que estan cuestionados por la justicia Despierta pueblo que no te metan el pico en el ojo Con esta lacra solo se beneficia la minoria empresarial;-1
mauriciomacri : Con los presidentes Ollanta_HumalaT y Michelle Bachelet en la Cumbre Empre… https://t.co/EmyeqmFeGn) https://t.co/xQuWry1itV;0
RT @Politica_ECpe: Ollanta Humala entregó a Michelle Bachelet presidencia pro témpore de Alianza del Pacífico ► https://t.co/IoPockT2t2 htt…;0
PPK junto a Bachelet por primera vez como presidente electo: Reunión se llevó a cabo antes del comienzo de XI... https://t.co/pCapkld5im;0
RT @jaidenmartinez: Interviene la Presidenta de Chile, Michelle Bachelet en #CumbreAlianzaDelPacífico @ecos_la https://t.co/OvkPGNIx6Y;0
RT @Minrel_Chile: Presidenta Michelle Bachelet realiza la clausura de la III Cumbre Empresarial de la Alianza del Pacífico #XICumbreAP http…;0
"El ""Futuro es la integración"" escrito por presidentes: @Ollanta_HumalaT @Plaid_Bachelet @JuanManSantos y @EPN https://t.co/PUsKG3INLW";1
Michelle Bachelet asistirá a juramentación de PPK el 28 julio ► https://t.co/mvnS3FCK1P #michellebachelet #ppk https://t.co/qnyqmzZ8I2;0
Terminó la XI Cumbre de la Alianza del Pacífico: Michelle Bachelet se reunió por primera vez con Pedro Pablo ... https://t.co/3tRlh6NWio;0
Michelle Bachelet: “La crisis de la política es universal. Tenemos que replantearnos todo” https://t.co/qeow6Mp1gX vía @el_pais;0
"RT @gaagolu: ... Alguien le habrá dicho a la Presidenta Michelle Bachelet ; Que la gente en Chile se muere por falta de atención en los ho…";-1
Tomás Mosciatti: Michelle Bachelet y las marraquetas🙀🙈 https://t.co/WAC8APQfJd;0
RT @robertoampuero: Michelle Bachelet se irá de Chile tras su gobierno y los chilenos lo pagaremos caro, dice Moschiatti: https://t.co/wOCy…;-1
Michelle Bachelet y las marraquetas https://t.co/tnaHQLSTpV vía @tvbiobio;0
RT @biobio: BÍO BÍO TV | Comentarios Bío Bío | Tomás Mosciatti: Michelle Bachelet y las marraquetas https://t.co/7ToGBg99hp https://t.co/az…;0
BÍO BÍO TV | Comentarios Bío Bío | Tomás Mosciatti: Michelle Bachelet y las marraquetas https://t.co/7ToGBg99hp https://t.co/cxQjYwFmJD;0
RT @robertoampuero: Michelle Bachelet se irá de Chile tras su gobierno y los chilenos lo...https://t.co/QuityAgeEm via @siemprelindabel;-1
RT @j_a_serrano: Michelle Bachelet: “La crisis de la política es universal. Tenemos que replantearnos todo” https://t.co/RvDVpjiQfj vía @el…;0
Presidenta Michelle Bachelet y Ministra del Deporte, Natalia Riffo, llegan a Juan Pinto Durán para saludar a jugadores @adnradiochile;1
"RT @d_arrieta: Michelle Bachelet: ""Gracias por estas alegrías y que sigan siendo exitosos"" https://t.co/RMxO2Q885m";1
RT @combateVe: Michelle Bachelet: “La crisis de la política es universal. Debemos replantearnos todo” https://t.co/39mzxSwtOF #COMBATE;-1
RT @lobita0107: #bachelet se irá d Chile tras su gobierno y los chilenos lo pagaremos caro, dice #Moschiatti.https://t.co/Mr62mFgoOh https:…;-1
"RT @Mineduc: ""La Gratuidad llegó para quedarse"" Presidenta Michelle Bachelet #CalidadYGratuidad";1
En este contexto, e independiente de si le gusta o no Michelle Bachelet como persona, un 73% cree que ha hecho un mal gobierno. #Cadem;-1
RT @miguelhuerta32: Encuesta #Cadem HOY. 73% piensa que Bachelet ha hecho 1 mal gobierno. Porque no te vas Michelle? @rodfuentealba @claut…;-1
RT @robertoampuero: 74% de chilenos piensa que gobierno de Michelle Bachelet va por mal camino. https://t.co/dpL1nmruVI;-1
@Guileak @lagamez el problema es como encuadrar el glifosato, monsanto greenpeace y la opinion anti transgénicos y ocurre por falta de info;-1
RT @reempirica: Vandana Shiva, la primera enemiga de Monsanto https://t.co/0uMr2aXyw1 vía @revistapolemon;0
Me ha gustado un vídeo de @YouTube (https://t.co/bqbya8xgmj - Niño de 11 años destroza a Monsanto en 4 minutos).;-1
La pesadilla de Monsanto se está convirtiendo en real https://t.co/tksmq4RQoU Nabil Berbour, https://t.co/zEJ9YvVsrX;-1
"RT @ignaciopeyro: Greenpeace y los transgénicos. Para @jcamagi ""es peor que un crimen, es un error"". https://t.co/qeoG1oMM2b";-1
RT @mulet_csm: que son los transgenicos ? Una breve explicación alcanza para perderles el miedo.... https://t.co/QkCo68pFQV;0
RT @PilarOpazoL: RT @robertoampuero: Michelle Bachelet se irá de Chile tras su gobierno y los chilenos lo... https://t.co/TvEpC8Nmf4 via @F…;-1
Chile: Michelle Bachelet envía al Congreso un proyecto para que la educación superior sea gratuita https://t.co/MC5xKtxl5C;0
Como no iba a cachar Andrade si el fue ministro de Previsión Social de Michelle Bachelet durante su primer Gobierno. #PensiónSocialista;-1
@MaoOrmazabalg ojalá -algún día- Chile tenga como Presidenta a 1 mujer como Michelle Bachelet, ella sí le pondría el cascabel al gato. Amén,;1
Me ha gustado un vídeo de @YouTube (https://t.co/itMGqiJWjV - Michelle Bachelet se BURLA de Peña Nieto por firmar documentos sin;-1
Michelle Bachelet se burla de @EPN por firmar documentos sin leerlos - https://t.co/ykqf7WHSeu https://t.co/moZCK2xI8t;0
¿Hillary Clinton le copia la campaña presidencial a Michelle Bachelet?: Experto en publicidad desmenuza si el uso... https://t.co/Ux3ZQZyXtj;0
RT @LFerreirim: Las huellas de Monsanto detrás de los ataques a la #agricultura ecológica https://t.co/5BRPdW0brB vía @HuffPostScience #tra…;0
Las huellas de Monsanto detrás de los ataques a la #agricultura ecológica https://t.co/5BRPdW0brB vía @HuffPostScience #transgénicos;0
Todos contra Monsanto. https://t.co/XWlZArSbLp;-1
Silvia Ribeiro*: Premios Nobel al servicio de Monsanto y Sy... https://t.co/oE8MJDLpmX | https://t.co/a3FZMFR6Nh;0
China Planea Convertirse en un Gigante de los Transgénicos: https://t.co/S5uj8nXf9I via @YouTube;0
Esta defensa de la posición de Greenpeace con los transgénicos refuerza su crítica. Autoridad que no niega la mayor https://t.co/QQU3K7jv9D;0
Productores de 8 comunidades buscarán amparo que les permita la siembra de transgénicos https://t.co/w2i1e2Ghus H;0
"El gobierno transnacional de los transgénicos Ni la industria automotriz, ni la industria petrolera; ni ningún... https://t.co/qM01aTfllv";0
Agregué un video a una lista de reproducción de @YouTube https://t.co/wNZLqEMUOf QUIEREN LEGALIZAR EMBRIONES HUMANOS TRANSGÉNICOS;0
@T13 Hasta cuando Roban donde esta la igualda que prometia Ricardo Lagos y Bachelet;-1
Google se refuerza en el área de la inteligencia artificial con la compra de Moodstocks https://t.co/o4pUyC8Dvj;1
Google se refuerza en el área de la inteligencia artificial con la compra de Moodstocks https://t.co/oDw88Tsu1i;1
RT @yambiado: Las noticias del canal 13 tienen 5 auspiciadores, dos tienen a sus trabjadores en paro :banco BCI y Falabella... Te compro t…;-1
@Banco_Falabella solo necesito hacer un depósito, que no lo he podido hacer de la semana pasada, estan llenas las sucursales por la huelga;-1
"Falabella de mall tobalaba no respetó garantia de compra LCD-32""hable con jefe depto.el audio era bajo,nadie me señaló sus caracteristicas.";-1
Qué desagradable el olor que le ponen ahora a las tiendas de @Falabella_Chile salí con ganas de vomitar en ahumada subterráneo;-1
@Banco_Falabella Esto es una broma?! Vine a pagar OTRA VEZ el corfo a otra sucursal y de nuevo me dicen que no puedo? Cc @SERNAC;-1
En mi nuevo @AcerAmerica #AspireE14 no puedo abrir #TiendaMicrosoft. Que hago? @Falabella_co @MicrosoftAyuda @MicrosoftStore @Microsoft;0
"@CMRayudacl prefiero dejar por interno mi numero de telefono y que algun ""eficiente"" trabajador de falabella se comunique conmigo AHORA";-1
@Banco_Falabella me pueden ayudar funcionando normalmente, porque necesito depositar en la cta. cte. Y no merezco pasar horas en el banco!;-1
Hola @niita_cool, lamentamos las molestias. Puedes conocer las oficinas que atienden hoy en https://t.co/XgkYh1BJgF Saludos!;0
"@Banco_Falabella ya me respondiste recién el dm que mañana se regulariza ""supuestamente""";0
@Banco_Falabella eso lo entiendo pero la brevedad son deudas bip y pagos no sabes el problema que me ocasionaron ese día para ir a trabajar.;-1
RT @sotonico: @Banco_Falabella estimados, se me desconto dinero de mi cuenta de giros no emitidos, necesito una solución lo antes posible;-1
@Banco_Falabella siempre están presentando problemas!! Qué sucede con la estabilidad y seguridad???;-1
RT @Cooperativa: Usuarios de Banco Falabella denunciaron problemas con giros en cajeros automáticos https://t.co/eeFkYNUJrY https://t.co/fh…;-1
Usuarios de Banco Falabella denunciaron problemas con giros en cajeros... https://t.co/ti99WCYqon;-1
hoy me pidieron plata prestada y basicamente me siento como luksic https://t.co/RqyKZEwc7G;-1
RT @CarlosAmpuero: Proyecto de educación de Bachelet asegurando el Lucro a Banco de Luksic por 40 años con el Cae ,pagando bien los favores…;-1
@vueltadpagina @T13 Y tan tonta es Bachelet para ser tan cercana? Ha visto cuantos beneficios ha obtenido Luksic en Gob. De Bachelet?;-1
RT @armando_tren: #InformeEspecial le da duro al canal de Luksic, mencionando reportaje sobre corrupción que jamas salio al aire https://t.…;-1
RT @jrocoa: Canal 13 conocía las irregularidades al interior del ejército, pero papi Luksic evitó su emisión #InformeEspecial https://t.co…;-1
RT @alejandroflor34: Luksic frenó el reportaje de los ladrones del ejército. #INFORMEESPECIAL;-1
Luksic hace millonaria oferta para adueñarse de la Legal y es rechazado https://t.co/aSWY51CP3a;0
RT @michellenomasab: Aquí el documento en que Luksic entrega $6,816,825,358 a #Caval UN DÍA DESPUÉS DE ELECTA BACHELET Saque conclusiones h…;-1
